[2024-12-28 16:59:47] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2024-12-28 16:59:47] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-28 16:59:47] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2024-12-28 16:59:48] [class-ss-archive-creation-job.php:172] Current task: setup
[2024-12-28 16:59:48] [class-ss-archive-creation-job.php:182] Performing task: setup
[2024-12-28 16:59:48] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-28 16:59:48] [class-ss-setup-task.php:33] Creating archive directory: C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187\
[2024-12-28 16:59:48] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/cont/
[2024-12-28 17:00:27] [class-ss-task.php:58] [PAGES STATUS] Remaining:5; Total: 957
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702eab592d1-4vypMz.tmp
[2024-12-28 17:00:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor/assets/js/tabs.6d6269a8d596a1bc73e3.bundle.js?simply_static_page=527
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor/assets/js/tabs.6d6269a8d596a1bc73e3.bundle.js?simply_static_page=527
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:103] Filesize: 7598 bytes
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/tabs.6d6269a8d596a1bc73e3.bundle.js
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702eab592d1-4vypMz.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor/assets/js/tabs.6d6269a8d596a1bc73e3.bundle.js
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:27] [class-ss-page.php:119] Checking Content Identical:22143a451adcaa312882ce6540df7d2981dfcf29===. Value: FALSE
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor/assets/js/text-editor.2cbb801863b5118e0825.bundle.min.js
[2024-12-28 17:00:27] [class-ss-task.php:58] [PAGES STATUS] Remaining:4; Total: 957
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702eab5fc43-LusOPT.tmp
[2024-12-28 17:00:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor/assets/js/text-editor.2cbb801863b5118e0825.bundle.min.js?simply_static_page=528
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor/assets/js/text-editor.2cbb801863b5118e0825.bundle.min.js?simply_static_page=528
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:103] Filesize: 1360 bytes
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/text-editor.2cbb801863b5118e0825.bundle.min.js
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702eab5fc43-LusOPT.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor/assets/js/text-editor.2cbb801863b5118e0825.bundle.min.js
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:27] [class-ss-page.php:119] Checking Content Identical:d448b100b620ef40805d88640e08f068cd006564===. Value: FALSE
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor/assets/js/text-editor.4c1f4c7a6496bcbd4fbc.bundle.js
[2024-12-28 17:00:27] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 957
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702eab6c5a1-0myYPF.tmp
[2024-12-28 17:00:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor/assets/js/text-editor.4c1f4c7a6496bcbd4fbc.bundle.js?simply_static_page=529
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor/assets/js/text-editor.4c1f4c7a6496bcbd4fbc.bundle.js?simply_static_page=529
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:103] Filesize: 2800 bytes
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/text-editor.4c1f4c7a6496bcbd4fbc.bundle.js
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702eab6c5a1-0myYPF.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor/assets/js/text-editor.4c1f4c7a6496bcbd4fbc.bundle.js
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:27] [class-ss-page.php:119] Checking Content Identical:e2a9e593c3086b4d7150fa498c3b1f441b72ba09===. Value: FALSE
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor/assets/js/text-path.12d8f0d07bb4893759c1.bundle.js
[2024-12-28 17:00:27] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 957
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702eab72cb8-MjVB68.tmp
[2024-12-28 17:00:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor/assets/js/text-path.12d8f0d07bb4893759c1.bundle.js?simply_static_page=530
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor/assets/js/text-path.12d8f0d07bb4893759c1.bundle.js?simply_static_page=530
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:103] Filesize: 77898 bytes
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/text-path.12d8f0d07bb4893759c1.bundle.js
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702eab72cb8-MjVB68.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor/assets/js/text-path.12d8f0d07bb4893759c1.bundle.js
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:27] [class-ss-page.php:119] Checking Content Identical:90c989a4b085588de9ffd05b59475c709f5130d6===. Value: FALSE
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor/assets/js/text-path.2ba7ce458d539f9aea28.bundle.min.js
[2024-12-28 17:00:27] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 957
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702eab82d7a-jrOy17.tmp
[2024-12-28 17:00:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor/assets/js/text-path.2ba7ce458d539f9aea28.bundle.min.js?simply_static_page=531
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor/assets/js/text-path.2ba7ce458d539f9aea28.bundle.min.js?simply_static_page=531
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:103] Filesize: 26304 bytes
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/text-path.2ba7ce458d539f9aea28.bundle.min.js
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702eab82d7a-jrOy17.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor/assets/js/text-path.2ba7ce458d539f9aea28.bundle.min.js
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:27] [class-ss-page.php:119] Checking Content Identical:54060d342243c77626045219672b58e7ca6c8bd1===. Value: FALSE
[2024-12-28 17:00:27] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 450 of 957 pages/files
[2024-12-28 17:00:27] [class-ss-archive-creation-job.php:212] We're not done with the fetch_urls task yet
[2024-12-28 17:00:27] [class-ss-archive-creation-job.php:172] Current task: fetch_urls
[2024-12-28 17:00:27] [class-ss-archive-creation-job.php:182] Performing task: fetch_urls
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:69] Total pages: 957; Pages remaining: 457
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor/assets/js/text-path.2ba7ce458d539f9aea28.bundle.min.js.LICENSE.txt
[2024-12-28 17:00:27] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 957
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702eab9872b-dQcBiw.tmp
[2024-12-28 17:00:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor/assets/js/text-path.2ba7ce458d539f9aea28.bundle.min.js.LICENSE.txt?simply_static_page=532
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor/assets/js/text-path.2ba7ce458d539f9aea28.bundle.min.js.LICENSE.txt?simply_static_page=532
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:103] Filesize: 188 bytes
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/text-path.2ba7ce458d539f9aea28.bundle.min.js.LICENSE.txt
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702eab9872b-dQcBiw.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor/assets/js/text-path.2ba7ce458d539f9aea28.bundle.min.js.LICENSE.txt
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:27] [class-ss-page.php:119] Checking Content Identical:7d641a296719088bc7547fc6b778bfeedb28f0dc===. Value: FALSE
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor/assets/js/toggle.3520395de60310d5fb8d.bundle.js
[2024-12-28 17:00:27] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 957
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702eaba57c0-YCSNyH.tmp
[2024-12-28 17:00:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor/assets/js/toggle.3520395de60310d5fb8d.bundle.js?simply_static_page=533
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor/assets/js/toggle.3520395de60310d5fb8d.bundle.js?simply_static_page=533
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:103] Filesize: 7702 bytes
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/toggle.3520395de60310d5fb8d.bundle.js
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702eaba57c0-YCSNyH.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor/assets/js/toggle.3520395de60310d5fb8d.bundle.js
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:27] [class-ss-page.php:119] Checking Content Identical:24f1aaa699a3546051c64776a41b41947ee2cd6c===. Value: FALSE
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor/assets/js/toggle.5a98241a5a40d37968b0.bundle.min.js
[2024-12-28 17:00:27] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 957
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702eabad09e-lMTzM6.tmp
[2024-12-28 17:00:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor/assets/js/toggle.5a98241a5a40d37968b0.bundle.min.js?simply_static_page=534
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor/assets/js/toggle.5a98241a5a40d37968b0.bundle.min.js?simply_static_page=534
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:103] Filesize: 3783 bytes
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/toggle.5a98241a5a40d37968b0.bundle.min.js
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702eabad09e-lMTzM6.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor/assets/js/toggle.5a98241a5a40d37968b0.bundle.min.js
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:27] [class-ss-page.php:119] Checking Content Identical:f94aa4738de5fa37f09729c0387a7bf18cd26b35===. Value: FALSE
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor/assets/js/video.602349dafcafaba0fcb2.bundle.js
[2024-12-28 17:00:27] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 957
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702eabb9488-x4HCBb.tmp
[2024-12-28 17:00:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor/assets/js/video.602349dafcafaba0fcb2.bundle.js?simply_static_page=535
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor/assets/js/video.602349dafcafaba0fcb2.bundle.js?simply_static_page=535
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:103] Filesize: 6356 bytes
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/video.602349dafcafaba0fcb2.bundle.js
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702eabb9488-x4HCBb.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor/assets/js/video.602349dafcafaba0fcb2.bundle.js
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:27] [class-ss-page.php:119] Checking Content Identical:31c07eab8866e6f2c586c82af0bc3942bc6f45ea===. Value: FALSE
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor/assets/js/video.69da75ce0dd084cc3596.bundle.min.js
[2024-12-28 17:00:27] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 957
[2024-12-28 17:00:27] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702eabc9c69-xZjjH0.tmp
[2024-12-28 17:00:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor/assets/js/video.69da75ce0dd084cc3596.bundle.min.js?simply_static_page=536
[2024-12-28 17:00:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor/assets/js/video.69da75ce0dd084cc3596.bundle.min.js?simply_static_page=536
